controller_type,controller_name,is_example_controller,controller_module,field_path,parent_field,field_scope,data_type,required,default,allowed_values_or_format,what_it_does,defined_in,source
market_making,pmm_dynamic,no,controllers/market_making/pmm_dynamic.py,skip_rebalance,,top_level,boolean,no,false,,"If true, disables the spot inventory rebalance path in market-making controllers.",MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:124
market_making,pmm_dynamic,no,controllers/market_making/pmm_dynamic.py,use_wallet_balance,,top_level,boolean,no,false,,"If true, seed sell-side inventory from the wallet's available base balance instead of relying only on quote-side sizing.",MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:125
market_making,pmm_dynamic,no,controllers/market_making/pmm_dynamic.py,candles_config,,top_level,list[CandlesConfig],no,[],,Candle feed configurations. The lab exporter sets this to an empty list; the controller auto-populates it from candles_connector candles_trading_pair and interval at runtime.,PMMDynamicControllerConfig,controllers/market_making/pmm_dynamic.py:18
market_making,pmm_dynamic,no,controllers/market_making/pmm_dynamic.py,candles_connector,,top_level,string,no,null,,"Connector used as the candle-data source. If left blank/null, validators fall back to the main trading connector.",PMMDynamicControllerConfig,controllers/market_making/pmm_dynamic.py:30
market_making,pmm_dynamic,no,controllers/market_making/pmm_dynamic.py,candles_trading_pair,,top_level,string,no,null,,"Trading pair used as the candle-data source. If left blank/null, validators fall back to the main trading pair.",PMMDynamicControllerConfig,controllers/market_making/pmm_dynamic.py:35
market_making,pmm_dynamic,no,controllers/market_making/pmm_dynamic.py,interval,,top_level,string,no,3m,,Candle interval / analysis timeframe used for indicator calculations and signal generation.,PMMDynamicControllerConfig,controllers/market_making/pmm_dynamic.py:40
market_making,pmm_dynamic,no,controllers/market_making/pmm_dynamic.py,macd_fast,,top_level,integer,no,21,,Fast-period length used in MACD calculations.,PMMDynamicControllerConfig,controllers/market_making/pmm_dynamic.py:45
market_making,pmm_dynamic,no,controllers/market_making/pmm_dynamic.py,macd_slow,,top_level,integer,no,42,,Slow-period length used in MACD calculations.,PMMDynamicControllerConfig,controllers/market_making/pmm_dynamic.py:48
market_making,pmm_dynamic,no,controllers/market_making/pmm_dynamic.py,macd_signal,,top_level,integer,no,9,,Signal-period length used in MACD calculations.,PMMDynamicControllerConfig,controllers/market_making/pmm_dynamic.py:51
market_making,pmm_dynamic,no,controllers/market_making/pmm_dynamic.py,natr_length,,top_level,integer,no,14,,Lookback length used for the NATR volatility indicator.,PMMDynamicControllerConfig,controllers/market_making/pmm_dynamic.py:54
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,id,,top_level,string,yes,required,,Unique identifier for this controller instance. Other strategy components use it to route executor actions and reports.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:68
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,controller_name,,top_level,string,no,pmm_simple,,Controller module name. This must match the controller implementation and is used when loading the controller from the YAML file.,PMMSimpleConfig,controllers/market_making/pmm_simple.py:11
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,controller_type,,top_level,string,no,market_making,"generic, directional_trading, market_making","Controller family used for grouping/loading the controller. In this repo the main families are generic, directional_trading, and market_making.",MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:21
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,total_amount_quote,,top_level,decimal,no,100,,"Total budget in quote currency that the controller uses when sizing positions, grids, or quote-side order allocations.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:71
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,manual_kill_switch,,top_level,boolean,no,false,,"Manual per-controller stop flag. In the `v2_with_controllers` script, setting this to true stops the controller and issues StopExecutor actions for its executors; clearing it allows restart.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:79
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,initial_positions,,top_level,list[InitialPositionConfig],no,[],,List of pre-existing positions that the controller should adopt and manage at startup instead of assuming a flat book.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:80
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,initial_positions[].connector_name,initial_positions,nested,string,no,,,Connector on which the pre-existing position exists.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:15
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,initial_positions[].trading_pair,initial_positions,nested,string,no,,,Trading pair of the pre-existing position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:16
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,initial_positions[].amount,initial_positions,nested,decimal,no,,,Base-asset amount currently held in that initial position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:17
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,initial_positions[].side,initial_positions,nested,"enum string (BUY, SELL)",no,,"BUY, SELL","Direction of the initial position (`BUY` for long/base inventory, `SELL` for short inventory).",InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:18
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,connector_name,,top_level,string,no,binance_perpetual,,Exchange/connector name that the controller uses for trading or market data.,MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:22
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,trading_pair,,top_level,string,no,WLD-USDT,,"Market symbol the controller trades or monitors, in `BASE-QUOTE` form.",MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:28
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,buy_spreads,,top_level,list[float],no,"0.01,0.02",,Buy-side distance(s) from the reference price. Each value represents one quote/order level.,MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:34
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,sell_spreads,,top_level,list[float],no,"0.01,0.02",,Sell-side distance(s) from the reference price. Each value represents one quote/order level.,MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:40
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,buy_amounts_pct,,top_level,list[decimal] or null,no,null,,Relative allocation weights for buy levels. The controller normalizes the values when converting them into quote amounts.,MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:46
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,sell_amounts_pct,,top_level,list[decimal] or null,no,null,,Relative allocation weights for sell levels. The controller normalizes the values when converting them into quote amounts.,MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:52
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,executor_refresh_time,,top_level,integer,no,60 * 5,,How long an existing executor/order level can live before the controller refreshes/replaces it.,MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:58
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,cooldown_time,,top_level,integer,no,15,,"Minimum wait time between signal/executor creations or rebalance actions, depending on the controller.",MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:64
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,leverage,,top_level,integer,no,1,,Leverage applied when the connector supports perpetual or margin trading.,MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:70
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,position_mode,,top_level,"enum string (HEDGE, ONEWAY)",no,HEDGE,"HEDGE, ONEWAY",Perpetual position mode. Typical values are `HEDGE` and `ONEWAY`.,MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:76
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,stop_loss,,top_level,decimal or null,no,0.03,,Relative loss threshold that closes an executor/position when exceeded.,MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:81
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,take_profit,,top_level,decimal or null,no,0.02,,Relative profit threshold that closes an executor/position when reached.,MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:87
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,time_limit,,top_level,integer or null,no,60 * 45,,Maximum time in seconds that an executor/position may remain open before it is closed.,MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:93
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,take_profit_order_type,,top_level,integer (OrderType enum: 1=MARKET 2=LIMIT 3=LIMIT_MAKER),no,2,,Integer enum for the order type used when placing the take-profit exit order. Values: 1=MARKET 2=LIMIT 3=LIMIT_MAKER.,MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:99
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,trailing_stop,,top_level,TrailingStop or null,no,null,,"Trailing-stop configuration. In prompts this is entered as `activation_price,trailing_delta`; in YAML it can serialize as an object.",MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:105
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,trailing_stop.activation_price,trailing_stop,nested,decimal,no,,,Profit distance/trigger at which the trailing stop becomes active.,TrailingStop,hummingbot/strategy_v2/executors/position_executor/data_types.py:13
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,trailing_stop.trailing_delta,trailing_stop,nested,decimal,no,,,Distance the stop trails behind price once the trailing stop has activated.,TrailingStop,hummingbot/strategy_v2/executors/position_executor/data_types.py:14
market_making,pmm_simple,no,controllers/market_making/pmm_simple.py,position_rebalance_threshold_pct,,top_level,decimal,no,0.05,,"Inventory deviation threshold, expressed as a fraction of required base inventory, that triggers a rebalance order.",MarketMakingControllerConfigBase,hummingbot/strategy_v2/controllers/market_making_controller_base.py:112
